  Time                 , I(U1:DRAININ)        
  7.986432171008e-06  ,5.853914776881e+00  
  7.986442171084e-06  ,5.841939759863e+00  
  7.986452171160e-06  ,5.829965348977e+00  
  7.986462171236e-06  ,5.817986416510e+00  
  7.986472171312e-06  ,5.805998219309e+00  
  7.986482171388e-06  ,5.793996362394e+00  
  7.986492171465e-06  ,5.781976765676e+00  
  7.986502171541e-06  ,5.769935633443e+00  
  7.986512171617e-06  ,5.757869426333e+00  
  7.986522171693e-06  ,5.745774835525e+00  
  7.986532171769e-06  ,5.733648758928e+00  
  7.986542171845e-06  ,5.721488279142e+00  
  7.986552171921e-06  ,5.709290643005e+00  
  7.986562171998e-06  ,5.697053242571e+00  
  7.986572172074e-06  ,5.684773597333e+00  
  7.986582172150e-06  ,5.672449337587e+00  
  7.986592172226e-06  ,5.660078188789e+00  
  7.986602172302e-06  ,5.647657956799e+00  
  7.986612172378e-06  ,5.635186513919e+00  
  7.986622172454e-06  ,5.622661785634e+00  
  7.986632172531e-06  ,5.610081737950e+00  
  7.986642172607e-06  ,5.597444365315e+00  
  7.986652172683e-06  ,5.584747678981e+00  
  7.986662172759e-06  ,5.571989695833e+00  
  7.986672172835e-06  ,5.559168427568e+00  
  7.986682172911e-06  ,5.546281870229e+00  
  7.986692172987e-06  ,5.533327994022e+00  
  7.986702173064e-06  ,5.520304733414e+00  
  7.986712173140e-06  ,5.507209977462e+00  
  7.986722173216e-06  ,5.494041560376e+00  
  7.986732173292e-06  ,5.480797252268e+00  
  7.986742173368e-06  ,5.467474750110e+00  
  7.986752173444e-06  ,5.454071668873e+00  
  7.986762173521e-06  ,5.440585532847e+00  
  7.986772173597e-06  ,5.427013767149e+00  
  7.986782173673e-06  ,5.413353689419e+00  
  7.986792173749e-06  ,5.399602501718e+00  
  7.986802173825e-06  ,5.385757282644e+00  
  7.986812173901e-06  ,5.371814979677e+00  
  7.986822173977e-06  ,5.357772401788e+00  
  7.986832174054e-06  ,5.343626212321e+00  
  7.986842174130e-06  ,5.329372922211e+00  
  7.986852174206e-06  ,5.315008883537e+00  
  7.986862174282e-06  ,5.300530283484e+00  
  7.986872174358e-06  ,5.285933138745e+00  
  7.986882174434e-06  ,5.271213290417e+00  
  7.986892174510e-06  ,5.256366399464e+00  
  7.986902174587e-06  ,5.241387942773e+00  
  7.986912174663e-06  ,5.226273209934e+00  
  7.986922174739e-06  ,5.211017300758e+00  
  7.986932174815e-06  ,5.195615123658e+00  
  7.986942174891e-06  ,5.180061394957e+00  
  7.986952174967e-06  ,5.164350639244e+00  
  7.986962175043e-06  ,5.148477190862e+00  
  7.986972175120e-06  ,5.132435196633e+00  
  7.986982175196e-06  ,5.116218619964e+00  
  7.986992175272e-06  ,5.099821246435e+00  
  7.987002175348e-06  ,5.083236691006e+00  
  7.987012175424e-06  ,5.066458406971e+00  
  7.987022175500e-06  ,5.049479696819e+00  
  7.987032175576e-06  ,5.032293725136e+00  
  7.987042175653e-06  ,5.014893533711e+00  
  7.987052175729e-06  ,4.997272058955e+00  
  7.987062175805e-06  ,4.979422151856e+00  
  7.987072175881e-06  ,4.961336600586e+00  
  7.987082175957e-06  ,4.943008155904e+00  
  7.987092176033e-06  ,4.924429559501e+00  
  7.987102176109e-06  ,4.905593575445e+00  
  7.987112176186e-06  ,4.886493024868e+00  
  7.987122176262e-06  ,4.867120823936e+00  
  7.987132176338e-06  ,4.847470025246e+00  
  7.987142176414e-06  ,4.827533862701e+00  
  7.987152176490e-06  ,4.807305799950e+00  
  7.987162176566e-06  ,4.786779582281e+00  
  7.987172176642e-06  ,4.765949292003e+00  
  7.987182176719e-06  ,4.744809407225e+00  
  7.987192176795e-06  ,4.723354863902e+00  
  7.987202176871e-06  ,4.701581120868e+00  
  7.987212176947e-06  ,4.679484227605e+00  
  7.987222177023e-06  ,4.657060894451e+00  
  7.987232177099e-06  ,4.634308564783e+00  
  7.987242177176e-06  ,4.611225488602e+00  
  7.987252177252e-06  ,4.587810796899e+00  
  7.987262177328e-06  ,4.564064576189e+00  
  7.987272177404e-06  ,4.539987942345e+00  
  7.987282177480e-06  ,4.515583112756e+00  
  7.987292177556e-06  ,4.490853475854e+00  
  7.987302177632e-06  ,4.465803656966e+00  
  7.987312177709e-06  ,4.440439579292e+00  
  7.987322177785e-06  ,4.414768518704e+00  
  7.987332177861e-06  ,4.388799151121e+00  
  7.987342177937e-06  ,4.362541591203e+00  
  7.987352178013e-06  ,4.336007420999e+00  
  7.987362178089e-06  ,4.309209707227e+00  
  7.987372178165e-06  ,4.282163005980e+00  
  7.987382178242e-06  ,4.254883353770e+00  
  7.987392178318e-06  ,4.227388243868e+00  
  7.987402178394e-06  ,4.199696587084e+00  
  7.987412178470e-06  ,4.171828656407e+00  
  7.987422178546e-06  ,4.143806015145e+00  
  7.987432178622e-06  ,4.115651428429e+00  
  7.987442178698e-06  ,4.087388758354e+00  
  7.987452178775e-06  ,4.059042843255e+00  
  7.987462178851e-06  ,4.030639362066e+00  
  7.987472178927e-06  ,4.002204684960e+00  
  7.987482179003e-06  ,3.973765711899e+00  
  7.987492179079e-06  ,3.945349700941e+00  
  7.987502179155e-06  ,3.916984088561e+00  
  7.987512179231e-06  ,3.888696304367e+00  
  7.987522179308e-06  ,3.860513582898e+00  
  7.987532179384e-06  ,3.832462775191e+00  
  7.987542179460e-06  ,3.804570163001e+00  
  7.987552179536e-06  ,3.776861278543e+00  
  7.987562179612e-06  ,3.749360732318e+00  
  7.987572179688e-06  ,3.722092051724e+00  
  7.987582179764e-06  ,3.695077532753e+00  
  7.987592179841e-06  ,3.668338106937e+00  
  7.987602179917e-06  ,3.641893225052e+00  
  7.987612179993e-06  ,3.615760759063e+00  
  7.987622180069e-06  ,3.589956923259e+00  
  7.987632180145e-06  ,3.564496215194e+00  
  7.987642180221e-06  ,3.539391376307e+00  
  7.987652180297e-06  ,3.514653372102e+00  
  7.987662180374e-06  ,3.490291391305e+00  
  7.987672180450e-06  ,3.466312863053e+00  
  7.987682180526e-06  ,3.442723490626e+00  
  7.987692180602e-06  ,3.419527300360e+00  
  7.987702180678e-06  ,3.396726704208e+00  
  7.987712180754e-06  ,3.374322574065e+00  
  7.987722180830e-06  ,3.352314325843e+00  
  7.987732180907e-06  ,3.330700011487e+00  
  7.987742180983e-06  ,3.309476417233e+00  
  7.987752181059e-06  ,3.288639166165e+00  
  7.987762181135e-06  ,3.268182823303e+00  
  7.987772181211e-06  ,3.248101001664e+00  
  7.987782181287e-06  ,3.228386468063e+00  
  7.987792181364e-06  ,3.209031247205e+00  
  7.987802181440e-06  ,3.190026722952e+00  
  7.987812181516e-06  ,3.171363735832e+00  
  7.987822181592e-06  ,3.153032676211e+00  
  7.987832181668e-06  ,3.135023572316e+00  
  7.987842181744e-06  ,3.117326172731e+00  
  7.987852181820e-06  ,3.099930022993e+00  
  7.987862181897e-06  ,3.082824536270e+00  
  7.987872181973e-06  ,3.065999057872e+00  
  7.987882182049e-06  ,3.049442923704e+00  
  7.987892182125e-06  ,3.033145512685e+00  
  7.987902182201e-06  ,3.017096293455e+00  
  7.987912182277e-06  ,3.001284865467e+00  
  7.987922182353e-06  ,2.985700994787e+00  
  7.987932182430e-06  ,2.970334644872e+00  
  7.987942182506e-06  ,2.955176002715e+00  
  7.987952182582e-06  ,2.940215500665e+00  
  7.987962182658e-06  ,2.925443834220e+00  
  7.987972182734e-06  ,2.910851976194e+00  
  7.987982182810e-06  ,2.896431187597e+00  
  7.987992182886e-06  ,2.882173025513e+00  
  7.988002182963e-06  ,2.868069348325e+00  
  7.988012183039e-06  ,2.854112318569e+00  
  7.988022183115e-06  ,2.840294403698e+00  
  7.988032183191e-06  ,2.826608375060e+00  
  7.988042183267e-06  ,2.813047305240e+00  
  7.988052183343e-06  ,2.799604564100e+00  
  7.988062183419e-06  ,2.786273813646e+00  
  7.988072183496e-06  ,2.773049001942e+00  
  7.988082183572e-06  ,2.759924356237e+00  
  7.988092183648e-06  ,2.746894375435e+00  
  7.988102183724e-06  ,2.733953822077e+00  
  7.988112183800e-06  ,2.721097713935e+00  
  7.988122183876e-06  ,2.708321315330e+00  
  7.988132183952e-06  ,2.695620128260e+00  
  7.988142184029e-06  ,2.682989883423e+00  
  7.988152184105e-06  ,2.670426531237e+00  
  7.988162184181e-06  ,2.657926232832e+00  
  7.988172184257e-06  ,2.645485351184e+00  
  7.988182184333e-06  ,2.633100442324e+00  
  7.988192184409e-06  ,2.620768246739e+00  
  7.988202184485e-06  ,2.608485680946e+00  
  7.988212184562e-06  ,2.596249829278e+00  
  7.988222184638e-06  ,2.584057935914e+00  
  7.988232184714e-06  ,2.571907397151e+00  
  7.988242184790e-06  ,2.559795753928e+00  
  7.988252184866e-06  ,2.547720684623e+00  
  7.988262184942e-06  ,2.535679998127e+00  
  7.988272185019e-06  ,2.523671627170e+00  
  7.988282185095e-06  ,2.511693621936e+00  
  7.988292185171e-06  ,2.499744143946e+00  
  7.988302185247e-06  ,2.487821460203e+00  
  7.988312185323e-06  ,2.475923937606e+00  
  7.988322185399e-06  ,2.464050037613e+00  
  7.988332185475e-06  ,2.452198311161e+00  
  7.988342185552e-06  ,2.440367393829e+00  
  7.988352185628e-06  ,2.428556001238e+00  
  7.988362185704e-06  ,2.416762924668e+00  
  7.988372185780e-06  ,2.404987026916e+00  
  7.988382185856e-06  ,2.393227238346e+00  
  7.988392185932e-06  ,2.381482553152e+00  
  7.988402186008e-06  ,2.369752025813e+00  
  7.988412186085e-06  ,2.358034767737e+00  
  7.988422186161e-06  ,2.346329944081e+00  
  7.988432186237e-06  ,2.334636770741e+00  
  7.988442186313e-06  ,2.322954511507e+00  
  7.988452186389e-06  ,2.311282475369e+00  
  7.988462186465e-06  ,2.299620013971e+00  
  7.988472186541e-06  ,2.287966519212e+00  
  7.988482186618e-06  ,2.276321420960e+00  
  7.988492186694e-06  ,2.264684184923e+00  
  7.988502186770e-06  ,2.253054310608e+00  
  7.988512186846e-06  ,2.241431329411e+00  
  7.988522186922e-06  ,2.229814802813e+00  
  7.988532186998e-06  ,2.218204320677e+00  
  7.988542187074e-06  ,2.206599499628e+00  
  7.988552187151e-06  ,2.194999981553e+00  
  7.988562187227e-06  ,2.183405432150e+00  
  7.988572187303e-06  ,2.171815539595e+00  
  7.988582187379e-06  ,2.160230013255e+00  
  7.988592187455e-06  ,2.148648582493e+00  
  7.988602187531e-06  ,2.137070995535e+00  
  7.988612187607e-06  ,2.125497018396e+00  
  7.988622187684e-06  ,2.113926433886e+00  
  7.988632187760e-06  ,2.102359040646e+00  
  7.988642187836e-06  ,2.090794652260e+00  
  7.988652187912e-06  ,2.079233096410e+00  
  7.988662187988e-06  ,2.067674214076e+00  
  7.988672188064e-06  ,2.056117858792e+00  
  7.988682188140e-06  ,2.044563895935e+00  
  7.988692188217e-06  ,2.033012202058e+00  
  7.988702188293e-06  ,2.021462664257e+00  
  7.988712188369e-06  ,2.009915179593e+00  
  7.988722188445e-06  ,1.998369654509e+00  
  7.988732188521e-06  ,1.986826004323e+00  
  7.988742188597e-06  ,1.975284152721e+00  
  7.988752188673e-06  ,1.963744031296e+00  
  7.988762188750e-06  ,1.952205579091e+00  
  7.988772188826e-06  ,1.940668742200e+00  
  7.988782188902e-06  ,1.929133473358e+00  
  7.988792188978e-06  ,1.917599731587e+00  
  7.988802189054e-06  ,1.906067481829e+00  
  7.988812189130e-06  ,1.894536694628e+00  
  7.988822189207e-06  ,1.883007345814e+00  
  7.988832189283e-06  ,1.871479416209e+00  
  7.988842189359e-06  ,1.859952891348e+00  
  7.988852189435e-06  ,1.848427761223e+00  
  7.988862189511e-06  ,1.836904020032e+00  
  7.988872189587e-06  ,1.825381665944e+00  
  7.988882189663e-06  ,1.813860700886e+00  
  7.988892189740e-06  ,1.802341130324e+00  
  7.988902189816e-06  ,1.790822963079e+00  
  7.988912189892e-06  ,1.779306211135e+00  
  7.988922189968e-06  ,1.767790889470e+00  
  7.988932190044e-06  ,1.756277015880e+00  
  7.988942190120e-06  ,1.744764610838e+00  
  7.988952190196e-06  ,1.733253697331e+00  
  7.988962190273e-06  ,1.721744300734e+00  
  7.988972190349e-06  ,1.710236448675e+00  
  7.988982190425e-06  ,1.698730170908e+00  
  7.988992190501e-06  ,1.687225499192e+00  
  7.989002190577e-06  ,1.675722467195e+00  
  7.989012190653e-06  ,1.664221110378e+00  
  7.989022190729e-06  ,1.652721465893e+00  
  7.989032190806e-06  ,1.641223572501e+00  
  7.989042190882e-06  ,1.629727470474e+00  
  7.989052190958e-06  ,1.618233201515e+00  
  7.989062191034e-06  ,1.606740808684e+00  
  7.989072191110e-06  ,1.595250336312e+00  
  7.989082191186e-06  ,1.583761829940e+00  
  7.989092191262e-06  ,1.572275336249e+00  
  7.989102191339e-06  ,1.560790903003e+00  
  7.989112191415e-06  ,1.549308578974e+00  
  7.989122191491e-06  ,1.537828413901e+00  
  7.989132191567e-06  ,1.526350458429e+00  
  7.989142191643e-06  ,1.514874764062e+00  
  7.989152191719e-06  ,1.503401383111e+00  
  7.989162191795e-06  ,1.491930368661e+00  
  7.989172191872e-06  ,1.480461774501e+00  
  7.989182191948e-06  ,1.468995655120e+00  
  7.989192192024e-06  ,1.457532065640e+00  
  7.989202192100e-06  ,1.446071061791e+00  
  7.989212192176e-06  ,1.434612699883e+00  
  7.989222192252e-06  ,1.423157036757e+00  
  7.989232192328e-06  ,1.411704129771e+00  
  7.989242192405e-06  ,1.400254036757e+00  
  7.989252192481e-06  ,1.388806816015e+00  
  7.989262192557e-06  ,1.377362526251e+00  
  7.989272192633e-06  ,1.365921226592e+00  
  7.989282192709e-06  ,1.354482976538e+00  
  7.989292192785e-06  ,1.343047835949e+00  
  7.989302192861e-06  ,1.331615865023e+00  
  7.989312192938e-06  ,1.320187124271e+00  
  7.989322193014e-06  ,1.308761674507e+00  
  7.989332193090e-06  ,1.297339576825e+00  
  7.989342193166e-06  ,1.285920892582e+00  
  7.989352193242e-06  ,1.274505683393e+00  
  7.989362193318e-06  ,1.263094011093e+00  
  7.989372193395e-06  ,1.251685937746e+00  
  7.989382193471e-06  ,1.240281525624e+00  
  7.989392193547e-06  ,1.228880837187e+00  
  7.989402193623e-06  ,1.217483935084e+00  
  7.989412193699e-06  ,1.206090882130e+00  
  7.989422193775e-06  ,1.194701741303e+00  
  7.989432193851e-06  ,1.183316575731e+00  
  7.989442193928e-06  ,1.171935448679e+00  
  7.989452194004e-06  ,1.160558423553e+00  
  7.989462194080e-06  ,1.149185563876e+00  
  7.989472194156e-06  ,1.137816933288e+00  
  7.989482194232e-06  ,1.126452595537e+00  
  7.989492194308e-06  ,1.115092614472e+00  
  7.989502194384e-06  ,1.103737054036e+00  
  7.989512194461e-06  ,1.092385978264e+00  
  7.989522194537e-06  ,1.081039451268e+00  
  7.989532194613e-06  ,1.069697537238e+00  
  7.989542194689e-06  ,1.058360300437e+00  
  7.989552194765e-06  ,1.047027805190e+00  
  7.989562194841e-06  ,1.035700115890e+00  
  7.989572194917e-06  ,1.024377296984e+00  
  7.989582194994e-06  ,1.013059412970e+00  
  7.989592195070e-06  ,1.001746528400e+00  
  7.989602195146e-06  ,9.904387078673e-01  
  7.989612195222e-06  ,9.791360160131e-01  
  7.989622195298e-06  ,9.678385175113e-01  
  7.989632195374e-06  ,9.565462770745e-01  
  7.989642195450e-06  ,9.452593594526e-01  
  7.989652195527e-06  ,9.339778294183e-01  
  7.989662195603e-06  ,9.227017517856e-01  
  7.989672195679e-06  ,9.114311913781e-01  
  7.989682195755e-06  ,9.001662130596e-01  
  7.989692195831e-06  ,8.889068817021e-01  
  7.989702195907e-06  ,8.776532622098e-01  
  7.989712195983e-06  ,8.664054195004e-01  
  7.989722196060e-06  ,8.551634185071e-01  
  7.989732196136e-06  ,8.439273241814e-01  
  7.989742196212e-06  ,8.326972014906e-01  
  7.989752196288e-06  ,8.214731154150e-01  
  7.989762196364e-06  ,8.102551309440e-01  
  7.989772196440e-06  ,7.990433130802e-01  
  7.989782196516e-06  ,7.878377268404e-01  
  7.989792196593e-06  ,7.766384372467e-01  
  7.989802196669e-06  ,7.654455093319e-01  
  7.989812196745e-06  ,7.542590081364e-01  
  7.989822196821e-06  ,7.430789987135e-01  
  7.989832196897e-06  ,7.319055461131e-01  
  7.989842196973e-06  ,7.207387154054e-01  
  7.989852197050e-06  ,7.095785716573e-01  
  7.989862197126e-06  ,6.984251799443e-01  
  7.989872197202e-06  ,6.872786053566e-01  
  7.989882197278e-06  ,6.761389129792e-01  
  7.989892197354e-06  ,6.650061679060e-01  
  7.989902197430e-06  ,6.538804352442e-01  
  7.989912197506e-06  ,6.427617800982e-01  
  7.989922197583e-06  ,6.316502675832e-01  
  7.989932197659e-06  ,6.205459628165e-01  
  7.989942197735e-06  ,6.094489309290e-01  
  7.989952197811e-06  ,5.983592370499e-01  
  7.989962197887e-06  ,5.872769463229e-01  
  7.989972197963e-06  ,5.762021238905e-01  
  7.989982198039e-06  ,5.651348349095e-01  
  7.989992198116e-06  ,5.540751445394e-01  
  7.990002198192e-06  ,5.430231179512e-01  
  7.990012198268e-06  ,5.319788203214e-01  
  7.990022198344e-06  ,5.209423168369e-01  
  7.990032198420e-06  ,5.099136726924e-01  
  7.990042198496e-06  ,4.988929530917e-01  
  7.990052198572e-06  ,4.878802232506e-01  
  7.990062198649e-06  ,4.768755483937e-01  
  7.990072198725e-06  ,4.658789937603e-01  
  7.990082198801e-06  ,4.548906245935e-01  
  7.990092198877e-06  ,4.439105061547e-01  
  7.990102198953e-06  ,4.329387037156e-01  
  7.990112199029e-06  ,4.219752825613e-01  
  7.990122199105e-06  ,4.110203079884e-01  
  7.990132199182e-06  ,4.000738453133e-01  
  7.990142199258e-06  ,3.891359598640e-01  
  7.990152199334e-06  ,3.782067169817e-01  
  7.990162199410e-06  ,3.672861820271e-01  
  7.990172199486e-06  ,3.563744203740e-01  
  7.990182199562e-06  ,3.454714974200e-01  
  7.990192199638e-06  ,3.345774785727e-01  
  7.990202199715e-06  ,3.236924292674e-01  
  7.990212199791e-06  ,3.128164149486e-01  
  7.990222199867e-06  ,3.019495010896e-01  
  7.990232199943e-06  ,2.910917531804e-01  
  7.990242200019e-06  ,2.802432367309e-01  
  7.990252200095e-06  ,2.694040172796e-01  
  7.990262200171e-06  ,2.585741603783e-01  
  7.990272200248e-06  ,2.477537316099e-01  
  7.990282200324e-06  ,2.369427965797e-01  
  7.990292200400e-06  ,2.261414209152e-01  
  7.990302200476e-06  ,2.153496702725e-01  
  7.990312200552e-06  ,2.045676103329e-01  
  7.990322200628e-06  ,1.937953068034e-01  
  7.990332200704e-06  ,1.830328254241e-01  
  7.990342200781e-06  ,1.722802319557e-01  
  7.990352200857e-06  ,1.615375921918e-01  
  7.990362200933e-06  ,1.508049719573e-01  
  7.990372201009e-06  ,1.400824371084e-01  
  7.990382201085e-06  ,1.293700535263e-01  
  7.990392201161e-06  ,1.186678871313e-01  
  7.990402201238e-06  ,1.079760038725e-01  
  7.990412201314e-06  ,9.729446973164e-02  
  7.990422201390e-06  ,8.662335072852e-02  
  7.990432201466e-06  ,7.596271291809e-02  
  7.990442201542e-06  ,6.531262238413e-02  
  7.990452201618e-06  ,5.467314524832e-02  
  7.990462201694e-06  ,4.404434767941e-02  
  7.990472201771e-06  ,3.342629586837e-02  
  7.990482201847e-06  ,2.281905605587e-02  
  7.990492201923e-06  ,1.222269451655e-02  
  7.990502201999e-06  ,1.637277565593e-03  
  7.990512202075e-06  ,-8.937128443903e-03  
  7.990522202151e-06  ,-1.950045711047e-02  
  7.990532202227e-06  ,-3.005264199733e-02  
  7.990542202304e-06  ,-4.059361662587e-02  
  7.990552202380e-06  ,-5.112331447435e-02  
  7.990562202456e-06  ,-6.164166897263e-02  
  7.990572202532e-06  ,-7.214861351137e-02  
  7.990582202608e-06  ,-8.264408143283e-02  
  7.990592202684e-06  ,-9.312800604006e-02  
  7.990602202760e-06  ,-1.036003205812e-01  
  7.990612202837e-06  ,-1.140609582639e-01  
  7.990622202913e-06  ,-1.245098522473e-01  
  7.990632202989e-06  ,-1.349469356411e-01  
  7.990642203065e-06  ,-1.453721415050e-01  
  7.990652203141e-06  ,-1.557854028598e-01  
  7.990662203217e-06  ,-1.661866526632e-01  
  7.990672203293e-06  ,-1.765758238276e-01  
  7.990682203370e-06  ,-1.869528492178e-01  
  7.990692203446e-06  ,-1.973176616428e-01  
  7.990702203522e-06  ,-2.076701938643e-01  
  7.990712203598e-06  ,-2.180103785879e-01  
  7.990722203674e-06  ,-2.283381484669e-01  
  7.990732203750e-06  ,-2.386534361009e-01  
  7.990742203826e-06  ,-2.489561740373e-01  
  7.990752203903e-06  ,-2.592462947685e-01  
  7.990762203979e-06  ,-2.695237307307e-01  
  7.990772204055e-06  ,-2.797884143040e-01  
  7.990782204131e-06  ,-2.900402778147e-01  
  7.990792204207e-06  ,-3.002792535318e-01  
  7.990802204283e-06  ,-3.105052736692e-01  
  7.990812204359e-06  ,-3.207182703781e-01  
  7.990822204436e-06  ,-3.309181757600e-01  
  7.990832204512e-06  ,-3.411049218525e-01  
  7.990842204588e-06  ,-3.512784406340e-01  
  7.990852204664e-06  ,-3.614386640298e-01  
  7.990862204740e-06  ,-3.715855239020e-01  
  7.990872204816e-06  ,-3.817189520514e-01  
  7.990882204892e-06  ,-3.918388802266e-01  
  7.990892204969e-06  ,-4.019452401042e-01  
  7.990902205045e-06  ,-4.120379633124e-01  
  7.990912205121e-06  ,-4.221169814063e-01  
  7.990922205197e-06  ,-4.321822258925e-01  
  7.990932205273e-06  ,-4.422336282084e-01  
  7.990942205349e-06  ,-4.522711197324e-01  
  7.990952205426e-06  ,-4.622946317765e-01  
  7.990962205502e-06  ,-4.723040955975e-01  
  7.990972205578e-06  ,-4.822994423870e-01  
  7.990982205654e-06  ,-4.922806032713e-01  
  7.990992205730e-06  ,-5.022475093189e-01  
  7.991002205806e-06  ,-5.122000915345e-01  
  7.991012205882e-06  ,-5.221382808546e-01  
  7.991022205959e-06  ,-5.320620081637e-01  
  7.991032206035e-06  ,-5.419712042688e-01  
  7.991042206111e-06  ,-5.518657999302e-01  
  7.991052206187e-06  ,-5.617457258294e-01  
  7.991062206263e-06  ,-5.716109125971e-01  
  7.991072206339e-06  ,-5.814612907947e-01  
  7.991082206415e-06  ,-5.912967909208e-01  
  7.991092206492e-06  ,-6.011173434153e-01  
  7.991102206568e-06  ,-6.109228786486e-01  
  7.991112206644e-06  ,-6.207133269350e-01  
  7.991122206720e-06  ,-6.304886185221e-01  
  7.991132206796e-06  ,-6.402486835960e-01  
  7.991142206872e-06  ,-6.499934522828e-01  
  7.991152206948e-06  ,-6.597228546431e-01  
  7.991162207025e-06  ,-6.694368206788e-01  
  7.991172207101e-06  ,-6.791352803353e-01  
  7.991182207177e-06  ,-6.888181634850e-01  
  7.991192207253e-06  ,-6.984853999481e-01  
  7.991202207329e-06  ,-7.081369194832e-01  
  7.991212207405e-06  ,-7.177726517913e-01  
  7.991222207481e-06  ,-7.273925265095e-01  
  7.991232207558e-06  ,-7.369964732225e-01  
  7.991242207634e-06  ,-7.465844214510e-01  
  7.991252207710e-06  ,-7.561563006647e-01  
  7.991262207786e-06  ,-7.657120402704e-01  
  7.991272207862e-06  ,-7.752515696230e-01  
  7.991282207938e-06  ,-7.847748180206e-01  
  7.991292208014e-06  ,-7.942817147121e-01  
  7.991302208091e-06  ,-8.037721888835e-01  
  7.991312208167e-06  ,-8.132461696801e-01  
  7.991322208243e-06  ,-8.227035861821e-01  
  7.991332208319e-06  ,-8.321443674316e-01  
  7.991342208395e-06  ,-8.415684424171e-01  
  7.991352208471e-06  ,-8.509757400802e-01  
  7.991362208547e-06  ,-8.603661893100e-01  
  7.991372208624e-06  ,-8.697397189591e-01  
  7.991382208700e-06  ,-8.790962578304e-01  
  7.991392208776e-06  ,-8.884357346850e-01  
  7.991402208852e-06  ,-8.977580782460e-01  
  7.991412208928e-06  ,-9.070632171920e-01  
  7.991422209004e-06  ,-9.163510801718e-01  
  7.991432209081e-06  ,-9.256215957907e-01  
  7.991442209157e-06  ,-9.348746926217e-01  
  7.991452209233e-06  ,-9.441102992138e-01  
  7.991462209309e-06  ,-9.533283440720e-01  
  7.991472209385e-06  ,-9.625287556880e-01  
  7.991482209461e-06  ,-9.717114625155e-01  
  7.991492209537e-06  ,-9.808763929993e-01  
  7.991502209614e-06  ,-9.900234755500e-01  
  7.991512209690e-06  ,-9.991526385691e-01  
  7.991522209766e-06  ,-1.008263810441e+00  
  7.991532209842e-06  ,-1.017356919536e+00  
  7.991542209918e-06  ,-1.026431894219e+00  
  7.991552209994e-06  ,-1.035488662852e+00  
  7.991562210070e-06  ,-1.044527153778e+00  
  7.991572210147e-06  ,-1.053547295361e+00  
  7.991582210223e-06  ,-1.062549015957e+00  
  7.991592210299e-06  ,-1.071532243940e+00  
  7.991602210375e-06  ,-1.080496907686e+00  
  7.991612210451e-06  ,-1.089442935593e+00  
  7.991622210527e-06  ,-1.098370256079e+00  
  7.991632210603e-06  ,-1.107278797587e+00  
  7.991642210680e-06  ,-1.116168488593e+00  
  7.991652210756e-06  ,-1.125039257600e+00  
  7.991662210832e-06  ,-1.133891033160e+00  
  7.991672210908e-06  ,-1.142723743863e+00  
  7.991682210984e-06  ,-1.151537318356e+00  
  7.991692211060e-06  ,-1.160331685340e+00  
  7.991702211136e-06  ,-1.169106773580e+00  
  7.991712211213e-06  ,-1.177862511907e+00  
  7.991722211289e-06  ,-1.186598829234e+00  
  7.991732211365e-06  ,-1.195315654550e+00  
  7.991742211441e-06  ,-1.204012916942e+00  
  7.991752211517e-06  ,-1.212690545588e+00  
  7.991762211593e-06  ,-1.221348469778e+00  
  7.991772211669e-06  ,-1.229986618909e+00  
  7.991782211746e-06  ,-1.238604922507e+00  
  7.991792211822e-06  ,-1.247203310227e+00  
  7.991802211898e-06  ,-1.255781711864e+00  
  7.991812211974e-06  ,-1.264340057368e+00  
  7.991822212050e-06  ,-1.272878276845e+00  
  7.991832212126e-06  ,-1.281396300575e+00  
  7.991842212202e-06  ,-1.289894059026e+00  
  7.991852212279e-06  ,-1.298371482852e+00  
  7.991862212355e-06  ,-1.306828502921e+00  
  7.991872212431e-06  ,-1.315265050316e+00  
  7.991882212507e-06  ,-1.323681056356e+00  
  7.991892212583e-06  ,-1.332076452607e+00  
  7.991902212659e-06  ,-1.340451170893e+00  
  7.991912212735e-06  ,-1.348805143321e+00  
  7.991922212812e-06  ,-1.357138302283e+00  
  7.991932212888e-06  ,-1.365450580483e+00  
  7.991942212964e-06  ,-1.373741910952e+00  
  7.991952213040e-06  ,-1.382012227065e+00  
  7.991962213116e-06  ,-1.390261462557e+00  
  7.991972213192e-06  ,-1.398489551548e+00  
  7.991982213269e-06  ,-1.406696428564e+00  
  7.991992213345e-06  ,-1.414882028547e+00  
  7.992002213421e-06  ,-1.423046286893e+00  
  7.992012213497e-06  ,-1.431189139467e+00  
  7.992022213573e-06  ,-1.439310522625e+00  
  7.992032213649e-06  ,-1.447410373251e+00  
  7.992042213725e-06  ,-1.455488628767e+00  
  7.992052213802e-06  ,-1.463545227172e+00  
  7.992062213878e-06  ,-1.471580107074e+00  
  7.992072213954e-06  ,-1.479593207711e+00  
  7.992082214030e-06  ,-1.487584468990e+00  
  7.992092214106e-06  ,-1.495553831511e+00  
  7.992102214182e-06  ,-1.503501236618e+00  
  7.992112214258e-06  ,-1.511426626418e+00  
  7.992122214335e-06  ,-1.519329943828e+00  
  7.992132214411e-06  ,-1.527211132617e+00  
  7.992142214487e-06  ,-1.535070137439e+00  
  7.992152214563e-06  ,-1.542906903882e+00  
  7.992162214639e-06  ,-1.550721378516e+00  
  7.992172214715e-06  ,-1.558513508933e+00  
